Date,NASDAQ
"Feb 14, 2018","7,143.61"
"Feb 13, 2018","7,013.51"
"Feb 12, 2018","6,981.96"
"Feb 09, 2018","6,874.49"
"Feb 08, 2018","6,777.16"
"Feb 07, 2018","7,051.98"
"Feb 06, 2018","7,115.88"
"Feb 05, 2018","6,967.53"
"Feb 02, 2018","7,240.95"
"Feb 01, 2018","7,385.86"
"Jan 31, 2018","7,411.48"
"Jan 30, 2018","7,402.48"
"Jan 29, 2018","7,466.51"
"Jan 26, 2018","7,505.77"
"Jan 25, 2018","7,411.16"
"Jan 24, 2018","7,415.06"
"Jan 23, 2018","7,460.29"
"Jan 22, 2018","7,408.03"
"Jan 19, 2018","7,336.38"
"Jan 18, 2018","7,296.05"
"Jan 17, 2018","7,298.28"
"Jan 16, 2018","7,223.69"
"Jan 12, 2018","7,261.06"
"Jan 11, 2018","7,211.78"
"Jan 10, 2018","7,153.57"
"Jan 09, 2018","7,163.58"
"Jan 08, 2018","7,157.39"
"Jan 05, 2018","7,136.56"
"Jan 04, 2018","7,077.91"
"Jan 03, 2018","7,065.53"
"Jan 02, 2018","7,006.90"
"Dec 29, 2017","6,903.39"
"Dec 28, 2017","6,950.16"
"Dec 27, 2017","6,939.34"
"Dec 26, 2017","6,936.25"
"Dec 22, 2017","6,959.96"
"Dec 21, 2017","6,965.36"
"Dec 20, 2017","6,960.96"
"Dec 19, 2017","6,963.85"
"Dec 18, 2017","6,994.76"
"Dec 15, 2017","6,936.58"
"Dec 14, 2017","6,856.53"
"Dec 13, 2017","6,875.80"
"Dec 12, 2017","6,862.32"
"Dec 11, 2017","6,875.08"
"Dec 08, 2017","6,840.08"
"Dec 07, 2017","6,812.84"
"Dec 06, 2017","6,776.38"
"Dec 05, 2017","6,762.21"
"Dec 04, 2017","6,775.37"
"Dec 01, 2017","6,847.59"
"Nov 30, 2017","6,873.97"
"Nov 29, 2017","6,824.39"
"Nov 28, 2017","6,912.36"
"Nov 27, 2017","6,878.52"
"Nov 24, 2017","6,889.16"
"Nov 22, 2017","6,867.36"
"Nov 21, 2017","6,862.48"
"Nov 20, 2017","6,790.71"
"Nov 17, 2017","6,782.79"
"Nov 16, 2017","6,793.29"
"Nov 15, 2017","6,706.21"
"Nov 14, 2017","6,737.87"
"Nov 13, 2017","6,757.60"
"Nov 10, 2017","6,750.94"
"Nov 09, 2017","6,750.05"
"Nov 08, 2017","6,789.12"
"Nov 07, 2017","6,767.78"
"Nov 06, 2017","6,786.44"
"Nov 03, 2017","6,764.44"
"Nov 02, 2017","6,714.94"
"Nov 01, 2017","6,716.53"
"Oct 31, 2017","6,727.67"
"Oct 30, 2017","6,698.96"
"Oct 27, 2017","6,701.26"
"Oct 26, 2017","6,556.77"
"Oct 25, 2017","6,563.89"
"Oct 24, 2017","6,598.43"
"Oct 23, 2017","6,586.83"
"Oct 20, 2017","6,629.05"
"Oct 19, 2017","6,605.07"
"Oct 18, 2017","6,624.22"
"Oct 17, 2017","6,623.66"
"Oct 16, 2017","6,624.01"
"Oct 13, 2017","6,605.80"
"Oct 12, 2017","6,591.51"
"Oct 11, 2017","6,603.55"
"Oct 10, 2017","6,587.25"
"Oct 09, 2017","6,579.73"
"Oct 06, 2017","6,590.18"
"Oct 05, 2017","6,585.36"
"Oct 04, 2017","6,534.63"
"Oct 03, 2017","6,531.71"
"Oct 02, 2017","6,516.72"
"Sep 29, 2017","6,495.96"
"Sep 28, 2017","6,453.45"
"Sep 27, 2017","6,453.26"
"Sep 26, 2017","6,380.16"
"Sep 25, 2017","6,370.59"
"Sep 22, 2017","6,426.92"
"Sep 21, 2017","6,422.69"
"Sep 20, 2017","6,456.04"
"Sep 19, 2017","6,461.32"
"Sep 18, 2017","6,454.64"
"Sep 15, 2017","6,448.47"
"Sep 14, 2017","6,429.08"
"Sep 13, 2017","6,460.19"
"Sep 12, 2017","6,454.28"
"Sep 11, 2017","6,432.26"
"Sep 08, 2017","6,360.19"
"Sep 07, 2017","6,397.87"
"Sep 06, 2017","6,393.31"
"Sep 05, 2017","6,375.57"
"Sep 01, 2017","6,435.33"
"Aug 31, 2017","6,428.66"
"Aug 30, 2017","6,368.31"
"Aug 29, 2017","6,301.89"
"Aug 28, 2017","6,283.02"
"Aug 25, 2017","6,265.64"
"Aug 24, 2017","6,271.33"
"Aug 23, 2017","6,278.41"
"Aug 22, 2017","6,297.48"
"Aug 21, 2017","6,213.13"
"Aug 18, 2017","6,216.53"
"Aug 17, 2017","6,221.91"
"Aug 16, 2017","6,345.11"
"Aug 15, 2017","6,333.01"
"Aug 14, 2017","6,340.23"
"Aug 11, 2017","6,256.56"
"Aug 10, 2017","6,216.87"
"Aug 09, 2017","6,352.33"
"Aug 08, 2017","6,370.46"
"Aug 07, 2017","6,383.77"
"Aug 04, 2017","6,351.56"
"Aug 03, 2017","6,340.34"
"Aug 02, 2017","6,362.65"
"Aug 01, 2017","6,362.94"
"Jul 31, 2017","6,348.12"
"Jul 28, 2017","6,374.68"
"Jul 27, 2017","6,382.19"
"Jul 26, 2017","6,422.75"
"Jul 25, 2017","6,412.17"
"Jul 24, 2017","6,410.81"
"Jul 21, 2017","6,387.75"
"Jul 20, 2017","6,390.00"
"Jul 19, 2017","6,385.04"
"Jul 18, 2017","6,344.31"
"Jul 17, 2017","6,314.43"
"Jul 14, 2017","6,312.47"
"Jul 13, 2017","6,274.44"
"Jul 12, 2017","6,261.17"
"Jul 11, 2017","6,193.31"
"Jul 10, 2017","6,176.39"
"Jul 07, 2017","6,153.08"
"Jul 06, 2017","6,089.46"
"Jul 05, 2017","6,150.85"
"Jul 03, 2017","6,110.06"
"Jun 30, 2017","6,140.42"
"Jun 29, 2017","6,144.35"
"Jun 28, 2017","6,234.41"
"Jun 27, 2017","6,146.62"
"Jun 26, 2017","6,247.15"
"Jun 23, 2017","6,265.25"
"Jun 22, 2017","6,236.69"
"Jun 21, 2017","6,233.95"
"Jun 20, 2017","6,188.03"
"Jun 19, 2017","6,239.01"
"Jun 16, 2017","6,151.76"
"Jun 15, 2017","6,165.50"
"Jun 14, 2017","6,194.89"
"Jun 13, 2017","6,220.37"
"Jun 12, 2017","6,175.47"
"Jun 09, 2017","6,207.92"
"Jun 08, 2017","6,321.76"
"Jun 07, 2017","6,297.38"
"Jun 06, 2017","6,275.06"
"Jun 05, 2017","6,295.68"
"Jun 02, 2017","6,305.80"
"Jun 01, 2017","6,246.83"
"May 31, 2017","6,198.52"
"May 30, 2017","6,203.19"
"May 26, 2017","6,210.19"
"May 25, 2017","6,205.26"
"May 24, 2017","6,163.02"
"May 23, 2017","6,138.71"
"May 22, 2017","6,133.62"
"May 19, 2017","6,083.70"
"May 18, 2017","6,055.13"
"May 17, 2017","6,011.24"
"May 16, 2017","6,169.87"
"May 15, 2017","6,149.67"
"May 12, 2017","6,121.23"
"May 11, 2017","6,115.96"
"May 10, 2017","6,129.14"
"May 09, 2017","6,120.59"
"May 08, 2017","6,102.66"
"May 05, 2017","6,100.76"
"May 04, 2017","6,075.34"
"May 03, 2017","6,072.55"
"May 02, 2017","6,095.37"
"May 01, 2017","6,091.60"
"Apr 28, 2017","6,047.61"
"Apr 27, 2017","6,048.94"
"Apr 26, 2017","6,025.23"
"Apr 25, 2017","6,025.49"
"Apr 24, 2017","5,983.82"
"Apr 21, 2017","5,910.52"
"Apr 20, 2017","5,916.78"
"Apr 19, 2017","5,863.03"
"Apr 18, 2017","5,849.47"
"Apr 17, 2017","5,856.79"
"Apr 13, 2017","5,805.15"
"Apr 12, 2017","5,836.16"
"Apr 11, 2017","5,866.77"
"Apr 10, 2017","5,880.93"
"Apr 07, 2017","5,877.81"
"Apr 06, 2017","5,878.95"
"Apr 05, 2017","5,864.48"
"Apr 04, 2017","5,898.61"
"Apr 03, 2017","5,894.68"
"Mar 31, 2017","5,911.74"
"Mar 30, 2017","5,914.34"
"Mar 29, 2017","5,897.55"
"Mar 28, 2017","5,875.14"
"Mar 27, 2017","5,840.37"
"Mar 24, 2017","5,828.74"
"Mar 23, 2017","5,817.69"
"Mar 22, 2017","5,821.64"
"Mar 21, 2017","5,793.82"
"Mar 20, 2017","5,901.53"
"Mar 17, 2017","5,901.00"
"Mar 16, 2017","5,900.76"
"Mar 15, 2017","5,900.05"
"Mar 14, 2017","5,856.82"
"Mar 13, 2017","5,875.78"
"Mar 10, 2017","5,861.73"
"Mar 09, 2017","5,838.81"
"Mar 08, 2017","5,837.55"
"Mar 07, 2017","5,833.93"
"Mar 06, 2017","5,849.18"
"Mar 03, 2017","5,870.75"
"Mar 02, 2017","5,861.22"
"Mar 01, 2017","5,904.03"
"Feb 28, 2017","5,825.44"
"Feb 27, 2017","5,861.90"
"Feb 24, 2017","5,845.31"
"Feb 23, 2017","5,835.51"
"Feb 22, 2017","5,860.63"
"Feb 21, 2017","5,865.95"
"Feb 17, 2017","5,838.58"
"Feb 16, 2017","5,814.90"
"Feb 15, 2017","5,819.44"
"Feb 14, 2017","5,782.57"
"Feb 13, 2017","5,763.96"
"Feb 10, 2017","5,734.13"
"Feb 09, 2017","5,715.18"
"Feb 08, 2017","5,682.45"
"Feb 07, 2017","5,674.22"
"Feb 06, 2017","5,663.55"
"Feb 03, 2017","5,666.77"
"Feb 02, 2017","5,636.20"
"Feb 01, 2017","5,642.65"
"Jan 31, 2017","5,614.79"
"Jan 30, 2017","5,613.71"
"Jan 27, 2017","5,660.78"
"Jan 26, 2017","5,655.18"
"Jan 25, 2017","5,656.34"
"Jan 24, 2017","5,600.96"
"Jan 23, 2017","5,552.94"
"Jan 20, 2017","5,555.33"
"Jan 19, 2017","5,540.08"
"Jan 18, 2017","5,555.65"
"Jan 17, 2017","5,538.73"
"Jan 13, 2017","5,574.12"
"Jan 12, 2017","5,547.49"
"Jan 11, 2017","5,563.65"
"Jan 10, 2017","5,551.82"
"Jan 09, 2017","5,531.82"
"Jan 06, 2017","5,521.06"
"Jan 05, 2017","5,487.94"
"Jan 04, 2017","5,477.01"
"Jan 03, 2017","5,429.08"
"Dec 30, 2016","5,383.12"
"Dec 29, 2016","5,432.09"
"Dec 28, 2016","5,438.56"
"Dec 27, 2016","5,487.44"
"Dec 23, 2016","5,462.69"
"Dec 22, 2016","5,447.42"
"Dec 21, 2016","5,471.43"
"Dec 20, 2016","5,483.94"
"Dec 19, 2016","5,457.44"
"Dec 16, 2016","5,437.16"
"Dec 15, 2016","5,456.85"
"Dec 14, 2016","5,436.67"
"Dec 13, 2016","5,463.83"
"Dec 12, 2016","5,412.54"
"Dec 09, 2016","5,444.50"
"Dec 08, 2016","5,417.36"
"Dec 07, 2016","5,393.76"
"Dec 06, 2016","5,333.00"
"Dec 05, 2016","5,308.89"
"Dec 02, 2016","5,255.65"
"Dec 01, 2016","5,251.11"
"Nov 30, 2016","5,323.68"
"Nov 29, 2016","5,379.92"
"Nov 28, 2016","5,368.81"
"Nov 25, 2016","5,398.92"
"Nov 23, 2016","5,380.68"
"Nov 22, 2016","5,386.35"
"Nov 21, 2016","5,368.86"
"Nov 18, 2016","5,321.51"
"Nov 17, 2016","5,333.97"
"Nov 16, 2016","5,294.58"
"Nov 15, 2016","5,275.62"
"Nov 14, 2016","5,218.40"
"Nov 11, 2016","5,237.11"
"Nov 10, 2016","5,208.80"
"Nov 09, 2016","5,251.07"
"Nov 08, 2016","5,193.49"
"Nov 07, 2016","5,166.17"
"Nov 04, 2016","5,046.37"
"Nov 03, 2016","5,058.41"
"Nov 02, 2016","5,105.57"
"Nov 01, 2016","5,153.58"
"Oct 31, 2016","5,189.14"
"Oct 28, 2016","5,190.10"
"Oct 27, 2016","5,215.97"
"Oct 26, 2016","5,250.27"
"Oct 25, 2016","5,283.40"
"Oct 24, 2016","5,309.83"
"Oct 21, 2016","5,257.40"
"Oct 20, 2016","5,241.83"
"Oct 19, 2016","5,246.41"
"Oct 18, 2016","5,243.84"
"Oct 17, 2016","5,199.82"
"Oct 14, 2016","5,214.16"
"Oct 13, 2016","5,213.33"
"Oct 12, 2016","5,239.02"
"Oct 11, 2016","5,246.79"
"Oct 10, 2016","5,328.67"
"Oct 07, 2016","5,292.40"
"Oct 06, 2016","5,306.85"
"Oct 05, 2016","5,316.02"
"Oct 04, 2016","5,289.66"
"Oct 03, 2016","5,300.87"
"Sep 30, 2016","5,312.00"
"Sep 29, 2016","5,269.15"
"Sep 28, 2016","5,318.55"
"Sep 27, 2016","5,305.71"
"Sep 26, 2016","5,257.49"
"Sep 23, 2016","5,305.75"
"Sep 22, 2016","5,339.52"
"Sep 21, 2016","5,295.18"
"Sep 20, 2016","5,241.35"
"Sep 19, 2016","5,235.03"
"Sep 16, 2016","5,244.57"
"Sep 15, 2016","5,249.69"
"Sep 14, 2016","5,173.77"
"Sep 13, 2016","5,155.26"
"Sep 12, 2016","5,211.89"
"Sep 09, 2016","5,125.91"
"Sep 08, 2016","5,259.48"
"Sep 07, 2016","5,283.93"
"Sep 06, 2016","5,275.91"
"Sep 02, 2016","5,249.90"
"Sep 01, 2016","5,227.21"
"Aug 31, 2016","5,213.22"
"Aug 30, 2016","5,222.99"
"Aug 29, 2016","5,232.33"
"Aug 26, 2016","5,218.92"
"Aug 25, 2016","5,212.20"
"Aug 24, 2016","5,217.69"
"Aug 23, 2016","5,260.08"
"Aug 22, 2016","5,244.60"
"Aug 19, 2016","5,238.38"
"Aug 18, 2016","5,240.15"
"Aug 17, 2016","5,228.66"
"Aug 16, 2016","5,227.11"
"Aug 15, 2016","5,262.02"
"Aug 12, 2016","5,232.90"
"Aug 11, 2016","5,228.40"
"Aug 10, 2016","5,204.59"
"Aug 09, 2016","5,225.48"
"Aug 08, 2016","5,213.14"
"Aug 05, 2016","5,221.12"
"Aug 04, 2016","5,166.25"
"Aug 03, 2016","5,159.74"
